track_id,cluster,genre
10823,DS_5,Rock
1526,DS_5,Rock
11037,DS_5,Rock
699,DS_5,Rock
587,DS_5,Experimental
14862,DS_5,Electronic
1204,DS_5,Rock
6770,DS_5,Electronic
14681,DS_5,Electronic
700,DS_5,Rock
10057,DS_5,Rock
4273,DS_5,Rock
13885,DS_5,Rock
1660,DS_5,Pop
9281,DS_5,Experimental
13327,DS_5,Rock
9544,DS_5,Rock
4428,DS_5,Rock
11086,DS_5,Rock
4757,DS_5,Experimental
4028,DS_5,Rock
3569,DS_5,Electronic
275,DS_5,Experimental
10937,DS_5,Rock
6673,DS_5,Rock
11106,DS_5,Rock
1063,DS_5,Jazz
10184,DS_5,Rock
3981,DS_5,Rock
2011,DS_5,Experimental
14015,DS_5,Country
1743,DS_5,Rock
273,DS_5,Experimental
13711,DS_5,Electronic
8407,DS_5,Experimental
9307,DS_5,Experimental
9199,DS_5,Rock
1940,DS_5,Rock
1572,DS_5,Experimental
3700,DS_5,Rock
1025,DS_5,Rock
14972,DS_5,Country
4412,DS_5,Rock
2114,DS_5,Experimental
13785,DS_5,Rock
703,DS_5,Rock
13578,DS_5,Experimental
5269,DS_5,Hip-Hop
10147,DS_5,Rock
3862,DS_5,Rock
1633,DS_5,Experimental
4686,DS_5,Hip-Hop
838,DS_5,Rock
14067,DS_5,Electronic
740,DS_5,Soul-RnB
11036,DS_5,Rock
609,DS_5,Rock
3573,DS_5,Electronic
3543,DS_5,Rock
426,DS_5,Experimental
9176,DS_5,Rock
6777,DS_5,Rock
730,DS_5,Experimental
6754,DS_5,Electronic
14491,DS_5,Rock
4344,DS_5,Rock
3857,DS_5,Rock
9317,DS_5,Experimental
282,DS_5,Experimental
14018,DS_5,Country
9918,DS_5,Experimental
10157,DS_5,Rock
10137,DS_5,Rock
1710,DS_5,Rock
1101,DS_5,Experimental
1600,DS_5,Rock
3750,DS_5,Rock
805,DS_5,Rock
10056,DS_5,Rock
1001,DS_5,Experimental
1568,DS_5,Experimental
9347,DS_5,Experimental
10807,DS_5,Pop
256,DS_5,Rock
8579,DS_5,Rock
14088,DS_5,Electronic
398,DS_5,Electronic
13787,DS_5,Rock
8183,DS_5,Electronic
10932,DS_5,Rock
14108,DS_5,Electronic
4432,DS_5,Rock
1106,DS_5,Rock
14798,DS_5,Electronic
3939,DS_5,Rock
13870,DS_5,Rock
277,DS_5,Experimental
11642,DS_5,Instrumental
4421,DS_5,Rock
9998,DS_5,Rock
1609,DS_5,Rock
4125,DS_5,Rock
176,DS_5,Rock
6764,DS_5,Electronic
281,DS_5,Experimental
1753,DS_5,Rock
14802,DS_5,Electronic
11039,DS_5,Rock
14964,DS_5,Country
407,DS_5,Electronic
13562,DS_5,Electronic
12269,DS_5,Rock
1931,DS_5,Experimental
6758,DS_5,Electronic
11107,DS_5,Rock
1243,DS_5,Experimental
13367,DS_5,Electronic
12594,DS_5,Rock
12994,DS_5,Electronic
860,DS_5,Rock
3922,DS_5,Electronic
579,DS_5,Rock
1255,DS_5,Experimental
1224,DS_5,Electronic
11942,DS_5,Electronic
14538,DS_5,Hip-Hop
7840,DS_5,Rock
1659,DS_5,Pop
1363,DS_5,Rock
12359,DS_5,Rock
14101,DS_5,Rock
10847,DS_5,Rock
14295,DS_5,Rock
10189,DS_5,Rock
9286,DS_5,Experimental
4417,DS_5,Rock
10062,DS_5,Rock
10846,DS_5,Rock
995,DS_5,Experimental
13747,DS_5,Hip-Hop
10822,DS_5,Rock
14099,DS_5,Rock
6532,DS_5,Rock
1162,DS_5,Rock
1898,DS_5,Rock
13892,DS_5,Rock
12371,DS_5,Rock
749,DS_5,Soul-RnB
3634,DS_5,Rock
14792,DS_5,Electronic
10844,DS_5,Rock
10829,DS_5,Rock
4268,DS_5,Rock
1181,DS_5,Rock
4397,DS_5,Rock
3408,DS_5,Rock
588,DS_5,Experimental
1261,DS_5,Experimental
1488,DS_5,Electronic
11788,DS_5,Hip-Hop
13908,DS_5,Country
1836,DS_5,Rock
12125,DS_5,Rock
416,DS_5,Electronic
14733,DS_5,Rock
9201,DS_5,Rock
433,DS_5,Experimental
138,DS_5,Experimental
9280,DS_5,Experimental
3727,DS_5,Rock
10834,DS_5,Rock
1793,DS_5,Rock
4276,DS_5,Rock
4784,DS_5,Rock
12083,DS_5,Electronic
1088,DS_5,Electronic
8349,DS_5,Experimental
5988,DS_5,Rock
1159,DS_5,Rock
5100,DS_5,Rock
13867,DS_5,Rock
1878,DS_5,Electronic
3665,DS_5,Rock
5346,DS_5,Electronic
10149,DS_5,Rock
11165,DS_5,Experimental
9288,DS_5,Experimental
755,DS_5,Soul-RnB
1958,DS_5,Rock
10191,DS_5,Electronic
1617,DS_5,Rock
1616,DS_5,Rock
10436,DS_5,Experimental
12357,DS_5,Rock
1860,DS_5,Rock
11952,DS_5,Experimental
1840,DS_5,Pop
6677,DS_5,Experimental
11236,DS_5,Experimental
506,DS_5,Rock
743,DS_5,Soul-RnB
1487,DS_5,Electronic
11627,DS_5,Instrumental
786,DS_5,Rock
4266,DS_5,Rock
7766,DS_5,Electronic
14296,DS_5,Rock
9204,DS_5,Rock
3580,DS_5,Rock
9991,DS_5,Rock
3608,DS_5,Rock
11301,DS_5,Rock
11038,DS_5,Rock
5572,DS_5,Rock
12192,DS_5,Rock
12581,DS_5,Rock
7842,DS_5,Rock
1161,DS_5,Rock
7195,DS_5,Rock
12607,DS_5,Rock
4787,DS_5,Rock
13453,DS_5,Rock
2126,DS_5,Rock
10535,DS_5,Experimental
1000,DS_5,Experimental
1003,DS_5,Experimental
7850,DS_5,Rock
1271,DS_5,Rock
14102,DS_5,Rock
8917,DS_5,Rock
4126,DS_5,Rock
11791,DS_5,Hip-Hop
13119,DS_5,Electronic
1049,DS_5,Rock
6276,DS_5,Rock
1093,DS_5,Experimental
7950,DS_5,Electronic
13120,DS_5,Electronic
1129,DS_5,Rock
9203,DS_5,Rock
11652,DS_5,Rock
3989,DS_5,Rock
3758,DS_5,Rock
4493,DS_5,Rock
5348,DS_5,Electronic
14417,DS_5,Rock
13886,DS_5,Rock
13866,DS_5,Rock
11637,DS_5,Instrumental
1890,DS_5,Rock
12995,DS_5,Electronic
4544,DS_5,Rock
1382,DS_5,Rock
2119,DS_5,Experimental
11645,DS_5,Instrumental
14652,DS_5,Electronic
12356,DS_5,Rock
228,DS_5,Rock
170,DS_5,Rock
11205,DS_5,Rock
1615,DS_5,Rock
14423,DS_5,Rock
3962,DS_5,Rock
12596,DS_5,Rock
8081,DS_5,Rock
9340,DS_5,Experimental
4490,DS_5,Rock
9178,DS_5,Rock
12611,DS_5,Rock
4838,DS_5,Rock
4396,DS_5,Rock
7764,DS_5,Electronic
9539,DS_5,Rock
11828,DS_5,Hip-Hop
1292,DS_5,Rock
6778,DS_5,Rock
10226,DS_5,Instrumental
8020,DS_5,Rock
8495,DS_5,Rock
9491,DS_5,Rock
4398,DS_5,Rock
11986,DS_5,Electronic
14079,DS_5,Electronic
12251,DS_5,Rock
1165,DS_5,Rock
13596,DS_5,Rock
4131,DS_5,Rock
9987,DS_5,Rock
1428,DS_5,Electronic
14948,DS_5,Electronic
11032,DS_5,Rock
14201,DS_5,Rock
8285,DS_5,Experimental
11885,DS_5,Hip-Hop
3633,DS_5,Rock
13115,DS_5,Electronic
1618,DS_5,Rock
1780,DS_5,Rock
12088,DS_5,Electronic
8920,DS_5,Rock
4132,DS_5,Rock
1361,DS_5,Rock
7767,DS_5,Electronic
11653,DS_5,Rock
13791,DS_5,Rock
14871,DS_5,Electronic
876,DS_5,Electronic
897,DS_5,Experimental
5099,DS_5,Rock
8061,DS_5,Rock
3751,DS_5,Rock
434,DS_5,Experimental
285,DS_5,Experimental
7209,DS_5,Rock
7853,DS_5,Rock
6682,DS_5,Experimental
792,DS_5,Rock
7212,DS_5,Rock
2073,DS_5,Electronic
14090,DS_5,Rock
6678,DS_5,Experimental
4792,DS_5,Rock
1711,DS_5,Rock
14343,DS_5,Electronic
1643,DS_5,Pop
11794,DS_5,Hip-Hop
887,DS_5,Electronic
13789,DS_5,Rock
4009,DS_5,Experimental
1061,DS_5,Jazz
7193,DS_5,Rock
1241,DS_5,Experimental
13872,DS_5,Rock
1121,DS_5,Electronic
11334,DS_5,Experimental
878,DS_5,Electronic
14106,DS_5,Electronic
14369,DS_5,Hip-Hop
9993,DS_5,Rock
10122,DS_5,Electronic
3348,DS_5,Electronic
583,DS_5,Hip-Hop
3818,DS_5,Rock
10672,DS_5,Rock
14492,DS_5,Rock
13543,DS_5,Rock
1123,DS_5,Rock
12575,DS_5,Country
1782,DS_5,Rock
3636,DS_5,Rock
3347,DS_5,Electronic
1525,DS_5,Rock
3983,DS_5,Rock
767,DS_5,Soul-RnB
9994,DS_5,Rock
14069,DS_5,Electronic
1569,DS_5,Experimental
1604,DS_5,Rock
1172,DS_5,Rock
7660,DS_5,Experimental
13579,DS_5,Experimental
8919,DS_5,Rock
4427,DS_5,Rock
3980,DS_5,Rock
4425,DS_5,Rock
11669,DS_5,Rock
14221,DS_5,Rock
8190,DS_5,Rock
10842,DS_5,Rock
14477,DS_5,Electronic
9804,DS_5,Rock
6610,DS_5,Hip-Hop
14017,DS_5,Country
4418,DS_5,Rock
842,DS_5,Rock
774,DS_5,Soul-RnB
3923,DS_5,Rock
8918,DS_5,Rock
14107,DS_5,Electronic
393,DS_5,Rock
4999,DS_5,Rock
3985,DS_5,Rock
11933,DS_5,Rock
11633,DS_5,Instrumental
11332,DS_5,Experimental
12254,DS_5,Rock
11604,DS_5,Rock
10,DS_5,Pop
999,DS_5,Experimental
13733,DS_5,Hip-Hop
3987,DS_5,Rock
12358,DS_5,Rock
4502,DS_5,Rock
9478,DS_5,Experimental
12540,DS_5,Rock
13561,DS_5,Hip-Hop
10003,DS_5,Rock
5266,DS_5,Hip-Hop
10695,DS_5,Hip-Hop
14299,DS_5,Rock
7768,DS_5,Electronic
13666,DS_5,Rock
1607,DS_5,Rock
13706,DS_5,Electronic
11804,DS_5,Hip-Hop
9192,DS_5,Rock
2070,DS_5,Rock
8559,DS_5,Experimental
1528,DS_5,Rock
13790,DS_5,Rock
11767,DS_5,Hip-Hop
3699,DS_5,Rock
8179,DS_5,Rock
771,DS_5,Soul-RnB
12107,DS_5,Experimental
10933,DS_5,Rock
1073,DS_5,Experimental
1599,DS_5,Rock
11869,DS_5,Hip-Hop
12614,DS_5,Rock
13795,DS_5,Rock
1518,DS_5,Rock
1378,DS_5,Rock
9493,DS_5,Rock
1641,DS_5,Rock
5440,DS_5,Electronic
10830,DS_5,Rock
3754,DS_5,Rock
10081,DS_5,Electronic
788,DS_5,Rock
10806,DS_5,Pop
720,DS_5,Rock
151,DS_5,Rock
14879,DS_5,Electronic
7213,DS_5,Rock
14877,DS_5,Electronic
1593,DS_5,Rock
7556,DS_5,Experimental
1726,DS_5,Rock
3756,DS_5,Rock
14072,DS_5,Electronic
1245,DS_5,Experimental
11650,DS_5,Rock
1823,DS_5,Rock
11819,DS_5,Hip-Hop
486,DS_5,Rock
10160,DS_5,Rock
9997,DS_5,Rock
10671,DS_5,Rock
12114,DS_5,Rock
14918,DS_5,Electronic
5991,DS_5,Rock
430,DS_5,Experimental
1425,DS_5,Rock
10669,DS_5,Rock
3752,DS_5,Rock
14493,DS_5,Rock
10946,DS_5,Hip-Hop
4388,DS_5,Rock
1802,DS_5,Rock
3702,DS_5,Rock
1021,DS_5,Jazz
9152,DS_5,Experimental
7763,DS_5,Electronic
9305,DS_5,Experimental
1171,DS_5,Rock
9721,DS_5,Experimental
6533,DS_5,Rock
3695,DS_5,Rock
6755,DS_5,Electronic
3793,DS_5,Rock
4373,DS_5,Rock
459,DS_5,Rock
9354,DS_5,Experimental
863,DS_5,Rock
606,DS_5,Rock
1717,DS_5,Rock
1024,DS_5,Rock
864,DS_5,Experimental
14520,DS_5,Electronic
5474,DS_5,Rock
5194,DS_5,Pop
4157,DS_5,Rock
10811,DS_5,Hip-Hop
3812,DS_5,Rock
9202,DS_5,Rock
11855,DS_5,Hip-Hop
1590,DS_5,Rock
825,DS_5,Rock
14557,DS_5,Rock
11812,DS_5,Hip-Hop
13563,DS_5,Rock
13911,DS_5,Country
7543,DS_5,Electronic
12526,DS_5,Hip-Hop
764,DS_5,Soul-RnB
6765,DS_5,Electronic
4486,DS_5,Rock
695,DS_5,Hip-Hop
11247,DS_5,Rock
10233,DS_5,Instrumental
6635,DS_5,Rock
14778,DS_5,Electronic
12635,DS_5,Hip-Hop
14663,DS_5,Pop
11366,DS_5,Experimental
14216,DS_5,Rock
14858,DS_5,Electronic
11333,DS_5,Experimental
13884,DS_5,Rock
10726,DS_5,Rock
11937,DS_5,Pop
1713,DS_5,Rock
1164,DS_5,Rock
4468,DS_5,Rock
1827,DS_5,Rock
804,DS_5,Rock
2069,DS_5,Rock
1014,DS_5,Rock
13882,DS_5,Rock
4158,DS_5,Rock
1357,DS_5,Rock
6766,DS_5,Electronic
10808,DS_5,Pop
1059,DS_5,Jazz
14670,DS_5,Electronic
12175,DS_5,Rock
14294,DS_5,Rock
13590,DS_5,Electronic
12448,DS_5,Rock
153,DS_5,Rock
11638,DS_5,Instrumental
3593,DS_5,Rock
10673,DS_5,Rock
9492,DS_5,Rock
11713,DS_5,Rock
4491,DS_5,Rock
1026,DS_5,Rock
11780,DS_5,Hip-Hop
1885,DS_5,Rock
399,DS_5,Electronic
4492,DS_5,Rock
1358,DS_5,Rock
4489,DS_5,Rock
1608,DS_5,Rock
1789,DS_5,Rock
4368,DS_5,Rock
13217,DS_5,Rock
11035,DS_5,Rock
11157,DS_5,Experimental
3817,DS_5,Rock
885,DS_5,Electronic
1274,DS_5,Rock
9308,DS_5,Experimental
13895,DS_5,Rock
8340,DS_5,Experimental
13744,DS_5,Hip-Hop
11170,DS_5,Experimental
14671,DS_5,Electronic
4038,DS_5,Rock
8543,DS_5,Folk
844,DS_5,Rock
1657,DS_5,Pop
4127,DS_5,Rock
3371,DS_5,Experimental
4802,DS_5,Rock
4420,DS_5,Rock
3820,DS_5,Rock
14070,DS_5,Electronic
13006,DS_5,Experimental
13793,DS_5,Rock
8207,DS_5,Rock
882,DS_5,Electronic
6776,DS_5,Rock
14780,DS_5,Electronic
14019,DS_5,Country
1201,DS_5,Rock
696,DS_5,Rock
1413,DS_5,Rock
3684,DS_5,Rock
14973,DS_5,Electronic
11161,DS_5,Experimental
691,DS_5,Rock
11266,DS_5,Electronic
862,DS_5,Rock
1610,DS_5,Rock
992,DS_5,Rock
12990,DS_5,Electronic
1638,DS_5,Electronic
4128,DS_5,Rock
5289,DS_5,Rock
14081,DS_5,Electronic
11651,DS_5,Rock
14717,DS_5,Rock
7495,DS_5,Rock
226,DS_5,Rock
4697,DS_5,Electronic
9348,DS_5,Experimental
9312,DS_5,Experimental
5167,DS_5,Rock
1360,DS_5,Rock
904,DS_5,Spoken
1921,DS_5,Folk
14684,DS_5,Folk
3976,DS_5,Rock
11159,DS_5,Experimental
4837,DS_5,Rock
9995,DS_5,Rock
3452,DS_5,Electronic
432,DS_5,Experimental
1613,DS_5,Rock
4298,DS_5,Rock
11919,DS_5,Hip-Hop
1375,DS_5,Rock
4433,DS_5,Rock
701,DS_5,Rock
13127,DS_5,Electronic
4682,DS_5,Hip-Hop
5371,DS_5,Electronic
11867,DS_5,Hip-Hop
14994,DS_5,Electronic
1596,DS_5,Rock
1296,DS_5,Rock
4392,DS_5,Rock
4752,DS_5,Rock
10825,DS_5,Rock
9187,DS_5,Rock
6630,DS_5,Rock
11338,DS_5,Experimental
713,DS_5,Rock
406,DS_5,Electronic
11939,DS_5,Rock
12076,DS_5,Electronic
14352,DS_5,Hip-Hop
13869,DS_5,Rock
1367,DS_5,Rock
11362,DS_5,Experimental
4797,DS_5,Rock
11040,DS_5,Rock
11988,DS_5,Electronic
274,DS_5,Experimental
10929,DS_5,Rock
14357,DS_5,Hip-Hop
13446,DS_5,Rock
4424,DS_5,Rock
736,DS_5,Soul-RnB
4349,DS_5,Rock
8451,DS_5,Rock
9538,DS_5,Rock
14218,DS_5,Rock
3,DS_5,Hip-Hop
10944,DS_5,Hip-Hop
11875,DS_5,Hip-Hop
1221,DS_5,Electronic
5098,DS_5,Rock
7260,DS_5,Rock
10529,DS_5,Experimental
14158,DS_5,Rock
13374,DS_5,Experimental
174,DS_5,Rock
8336,DS_5,Experimental
768,DS_5,Soul-RnB
1299,DS_5,Rock
4713,DS_5,Rock
7210,DS_5,Rock
6801,DS_5,Electronic
4414,DS_5,Rock
1820,DS_5,Rock
8398,DS_5,Experimental
14085,DS_5,Electronic
693,DS_5,Rock
1192,DS_5,Rock
10165,DS_5,Rock
7762,DS_5,Electronic
1936,DS_5,Experimental
12654,DS_5,Pop
1944,DS_5,Rock
711,DS_5,Rock
13476,DS_5,Rock
1825,DS_5,Rock
10232,DS_5,Instrumental
14349,DS_5,Experimental
3792,DS_5,Rock
3571,DS_5,Electronic
10426,DS_5,Experimental
8064,DS_5,Rock
1430,DS_5,Electronic
1437,DS_5,Electronic
1433,DS_5,Electronic
9534,DS_5,Rock
14742,DS_5,Rock
1719,DS_5,Rock
12258,DS_5,Rock
1480,DS_5,Electronic
11033,DS_5,Rock
14080,DS_5,Electronic
861,DS_5,Rock
8577,DS_5,Rock
7541,DS_5,Electronic
9985,DS_5,Rock
11801,DS_5,Hip-Hop
293,DS_5,Experimental
4431,DS_5,Rock
14542,DS_5,Hip-Hop
4794,DS_5,Rock
3763,DS_5,Rock
136,DS_5,Rock
1799,DS_5,Rock
3688,DS_5,Rock
8498,DS_5,Rock
12539,DS_5,Rock
1258,DS_5,Experimental
13843,DS_5,Electronic
6763,DS_5,Electronic
11813,DS_5,Hip-Hop
435,DS_5,Experimental
1040,DS_5,Rock
702,DS_5,Rock
1438,DS_5,Electronic
3760,DS_5,Rock
9477,DS_5,Experimental
4347,DS_5,Rock
1939,DS_5,Experimental
1422,DS_5,Rock
7933,DS_5,Electronic
13595,DS_5,Rock
9516,DS_5,Rock
12365,DS_5,Rock
5045,DS_5,Rock
14092,DS_5,Rock
14436,DS_5,Rock
12363,DS_5,Rock
1861,DS_5,Rock
13891,DS_5,Rock
1567,DS_5,Experimental
722,DS_5,Rock
1942,DS_5,Rock
14065,DS_5,Electronic
11799,DS_5,Hip-Hop
9989,DS_5,Rock
11940,DS_5,Rock
8188,DS_5,Rock
1432,DS_5,Electronic
1566,DS_5,Experimental
4267,DS_5,Rock
11643,DS_5,Instrumental
9505,DS_5,Experimental
1371,DS_5,Rock
14071,DS_5,Electronic
258,DS_5,Rock
9296,DS_5,Experimental
11647,DS_5,Rock
11915,DS_5,Rock
4160,DS_5,Rock
4694,DS_5,Electronic
997,DS_5,Experimental
10002,DS_5,Rock
14084,DS_5,Electronic
731,DS_5,Experimental
830,DS_5,Rock
3972,DS_5,Rock
857,DS_5,Rock
8915,DS_5,Rock
1189,DS_5,Rock
742,DS_5,Soul-RnB
1602,DS_5,Rock
998,DS_5,Experimental
8044,DS_5,Rock
10982,DS_5,Experimental
13914,DS_5,Rock
1319,DS_5,Electronic
10826,DS_5,Rock
5192,DS_5,Pop
1946,DS_5,Rock
7996,DS_5,Rock
10539,DS_5,Experimental
1015,DS_5,Rock
1527,DS_5,Rock
13326,DS_5,Rock
4265,DS_5,Rock
13738,DS_5,Hip-Hop
9476,DS_5,Experimental
10813,DS_5,Hip-Hop
13913,DS_5,Rock
781,DS_5,Rock
11634,DS_5,Instrumental
7544,DS_5,Electronic
501,DS_5,Rock
12591,DS_5,Electronic
1481,DS_5,Electronic
11457,DS_5,Rock
10151,DS_5,Rock
4345,DS_5,Rock
9336,DS_5,Experimental
698,DS_5,Rock
3583,DS_5,Rock
1772,DS_5,Rock
14336,DS_5,Rock
10824,DS_5,Rock
1105,DS_5,Rock
13878,DS_5,Rock
4685,DS_5,Hip-Hop
854,DS_5,Experimental
11648,DS_5,Rock
1298,DS_5,Rock
1081,DS_5,Rock
938,DS_5,Spoken
7205,DS_5,Rock
795,DS_5,Rock
11318,DS_5,Electronic
14110,DS_5,Electronic
12364,DS_5,Rock
4419,DS_5,Rock
4371,DS_5,Rock
5283,DS_5,Rock
10935,DS_5,Rock
1914,DS_5,Folk
13447,DS_5,Rock
7966,DS_5,Electronic
572,DS_5,Rock
6757,DS_5,Electronic
4781,DS_5,Rock
13328,DS_5,Pop
12248,DS_5,Rock
8085,DS_5,Experimental
1007,DS_5,Rock
1519,DS_5,Rock
1372,DS_5,Rock
7851,DS_5,Rock
766,DS_5,Soul-RnB
14667,DS_5,Electronic
858,DS_5,Rock
11331,DS_5,Experimental
6717,DS_5,Rock
8343,DS_5,Experimental
10981,DS_5,Rock
10676,DS_5,Rock
12571,DS_5,Country
3811,DS_5,Rock
11779,DS_5,Hip-Hop
1632,DS_5,Experimental
12073,DS_5,Electronic
12075,DS_5,Electronic
13889,DS_5,Rock
1637,DS_5,Electronic
765,DS_5,Soul-RnB
13888,DS_5,Rock
10991,DS_5,Experimental
1348,DS_5,Experimental
1902,DS_5,Rock
4796,DS_5,Rock
1267,DS_5,Experimental
10990,DS_5,Experimental
3975,DS_5,Rock
690,DS_5,Rock
4263,DS_5,Rock
7785,DS_5,Rock
1004,DS_5,Experimental
144,DS_5,Jazz
12245,DS_5,Rock
3345,DS_5,Electronic
1156,DS_5,Rock
856,DS_5,Rock
3978,DS_5,Rock
5574,DS_5,Rock
14226,DS_5,Electronic
4395,DS_5,Rock
1652,DS_5,Pop
4840,DS_5,Rock
836,DS_5,Rock
257,DS_5,Rock
7841,DS_5,Rock
1354,DS_5,Rock
9196,DS_5,Rock
12601,DS_5,Rock
8497,DS_5,Rock
1264,DS_5,Experimental
10677,DS_5,Rock
7554,DS_5,Experimental
13978,DS_5,Country
1126,DS_5,Rock
8578,DS_5,Rock
10868,DS_5,Rock
6629,DS_5,Rock
11941,DS_5,Hip-Hop
8120,DS_5,Experimental
1619,DS_5,Rock
5990,DS_5,Rock
727,DS_5,Experimental
3796,DS_5,Rock
1804,DS_5,Rock
3810,DS_5,Rock
8558,DS_5,Experimental
